product_id,post_title,price,z_score,type
4892,Jacqueson Rully Rouge Les Chaponnières 2018,20.1,-0.44562759205432706,ordinaire
4071,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,33.2,0.025417094681684058,ordinaire
4974,Château du Couvent Pomerol 2017,23.0,-0.3413505239982636,ordinaire
4725,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,23.4,-0.3269674801284618,ordinaire
6279,Borie de Maurel Minervois Rouge Maxime 2003,45.9,0.4820787375478931,ordinaire
4649,Bernard Baudry Chinon Blanc 2018,16.5,-0.5750749868825439,ordinaire
4720,Domaine Schoenheitz Riesling Herrenreben 2018,15.9,-0.5966495526872467,ordinaire
4267,Domaine Bulliat Morgon Amphore Cou de Jus 2019,19.0,-0.48518096269628225,ordinaire
4632,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,50.0,0.6295049372133623,ordinaire
5967,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,56.3,0.8560378781627416,ordinaire
5819,Maison Trimbach Riesling Cuvée Frédéric Emile 2008,56.0,0.8452505952603903,ordinaire
4219,Domaine de l'Ecu Muscadet Orthogneiss 2014,16.7,-0.567883464947643,ordinaire
4398,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney Batch Strength,59.0,0.9531234242839043,ordinaire
5056,Domaine de Montgilet Anjou Rouge 2016,7.5,-0.8986934739530859,ordinaire
4913,Jean-Batiste Arena Muscat du Cap Corse 2015,28.0,-0.1615624756257403,ordinaire
4359,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,85.6,1.9095958416257282,ordinaire
5548,Thierry Germain Saumur-Champigny Outre Terre 2017,48.8,0.5863558056039566,ordinaire
6204,Domaine Giudicelli Muscat du Cap Corse 2016,31.0,-0.053689646602226304,ordinaire
4251,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,14.1,-0.6613732501013551,ordinaire
5395,Chili Errazuriz Cabernet Sauvignon 2016,12.7,-0.7117139036456617,ordinaire
4154,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,-0.8159909717017251,ordinaire
4603,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,31.5,-0.03571084176497397,ordinaire
5546,Thierry Germain Saumur-Champigny Cuvée Domaine 2018,15.2,-0.6218198794594,ordinaire
4566,Domaine de Montcalmès Coteaux du Languedoc Blanc 2017,28.5,-0.14358367078848797,ordinaire
5491,Marc Colin Et Fils Santenay Rouge 2017,26.5,-0.2154988901374973,ordinaire
4201,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,38.0,0.19801362111930634,ordinaire
4263,Chermette Domaine du Vissoux Fleurie Poncié 2018,15.8,-0.6002453136546971,ordinaire
6570,Decelle-Villa Marsannay Les Longeroies 2015,29.2,-0.11841334401633473,ordinaire
4788,Maurice Schoech Pinot Gris 2018,12.3,-0.7260969475154635,ordinaire
6584,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,13.5,-0.6829478159060579,ordinaire
4106,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,12.6,-0.7153096646131121,ordinaire
4270,Domaine Sérol Côte Roannaise Les Millerands 2018,15.5,-0.6110325965570486,ordinaire
5000,David Duband Côtes de Nuits Villages 2017,27.3,-0.18673280239789353,ordinaire
5619,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",71.3,1.3954020232803115,ordinaire
4208,Domaine Montrose Côtes de Thongue Rosé 2019,7.6,-0.8950977129856353,ordinaire
4285,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,41.0,0.30588645014282034,ordinaire
4937,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,9.9,-0.8123952107342748,ordinaire
5930,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,14.1,-0.6613732501013551,ordinaire
